x, y, v_x, v_y
17164.1, 5815.01, 223.005, -167.517
17166.3, 5813.34, 222.98, -167.597
17168.6, 5811.66, 222.955, -167.676
17170.8, 5809.98, 222.93, -167.756
17173, 5808.31, 222.906, -167.835
17175.3, 5806.63, 222.881, -167.914
17177.5, 5804.95, 222.856, -167.994
17179.7, 5803.27, 222.831, -168.073
17181.9, 5801.59, 222.806, -168.152
17184.2, 5799.91, 222.781, -168.232
17186.4, 5798.22, 222.756, -168.311
17188.6, 5796.54, 222.731, -168.39
17190.9, 5794.86, 222.706, -168.47
17193.1, 5793.17, 222.682, -168.549
17195.3, 5791.49, 222.657, -168.628
17197.5, 5789.8, 222.632, -168.707
17199.8, 5788.11, 222.607, -168.787
17202, 5786.43, 222.582, -168.866
17204.2, 5784.74, 222.557, -168.945
17206.4, 5783.05, 222.532, -169.024
17208.7, 5781.36, 222.507, -169.104
17210.9, 5779.67, 222.483, -169.183
17213.1, 5777.97, 222.458, -169.262
17215.3, 5776.28, 222.433, -169.341
17217.6, 5774.59, 222.408, -169.42
17219.8, 5772.89, 222.383, -169.499
17222, 5771.2, 222.358, -169.579
17224.2, 5769.5, 222.333, -169.658
17226.5, 5767.81, 222.308, -169.737
17228.7, 5766.11, 222.284, -169.816
17230.9, 5764.41, 222.259, -169.895
17233.1, 5762.71, 222.234, -169.974
17235.3, 5761.01, 222.209, -170.053
17237.6, 5759.31, 222.184, -170.132
17239.8, 5757.61, 222.159, -170.211
17242, 5755.91, 222.134, -170.29
17244.2, 5754.21, 222.11, -170.369
17246.5, 5752.5, 222.085, -170.448
17248.7, 5750.8, 222.06, -170.527
17250.9, 5749.09, 222.035, -170.606
17253.1, 5747.39, 222.01, -170.685
17255.3, 5745.68, 221.985, -170.764
17257.6, 5743.97, 221.96, -170.843
17259.8, 5742.26, 221.935, -170.922
17262, 5740.55, 221.911, -171.001
17264.2, 5738.84, 221.886, -171.08
17266.4, 5737.13, 221.861, -171.159
17268.6, 5735.42, 221.836, -171.238
17270.9, 5733.71, 221.811, -171.317
17273.1, 5732, 221.786, -171.396
17275.3, 5730.28, 221.761, -171.475
17277.5, 5728.57, 221.737, -171.554
17279.7, 5726.85, 221.712, -171.632
17282, 5725.14, 221.687, -171.711
17284.2, 5723.42, 221.662, -171.79
17286.4, 5721.7, 221.637, -171.869
17288.6, 5719.98, 221.612, -171.948
17290.8, 5718.26, 221.587, -172.027
17293, 5716.54, 221.562, -172.105
17295.3, 5714.82, 221.538, -172.184
17297.5, 5713.1, 221.513, -172.263
17299.7, 5711.38, 221.488, -172.342
17301.9, 5709.65, 221.463, -172.421
17304.1, 5707.93, 221.438, -172.499
17306.3, 5706.2, 221.413, -172.578
17308.5, 5704.48, 221.388, -172.657
17310.8, 5702.75, 221.364, -172.735
17313, 5701.02, 221.339, -172.814
17315.2, 5699.3, 221.314, -172.893
17317.4, 5697.57, 221.289, -172.971
17319.6, 5695.84, 221.264, -173.05
17321.8, 5694.11, 221.239, -173.129
17324, 5692.38, 221.214, -173.207
17326.2, 5690.64, 221.19, -173.286
17328.5, 5688.91, 221.165, -173.365
17330.7, 5687.18, 221.14, -173.443
17332.9, 5685.44, 221.115, -173.522
17335.1, 5683.71, 221.09, -173.601
17337.3, 5681.97, 221.065, -173.679
17339.5, 5680.23, 221.04, -173.758
17341.7, 5678.5, 221.016, -173.836
17343.9, 5676.76, 220.991, -173.915
17346.1, 5675.02, 220.966, -173.993
17348.4, 5673.28, 220.941, -174.072
17350.6, 5671.54, 220.916, -174.15
17352.8, 5669.8, 220.891, -174.229
17355, 5668.05, 220.866, -174.307
17357.2, 5666.31, 220.841, -174.386
17359.4, 5664.57, 220.817, -174.464
17361.6, 5662.82, 220.792, -174.543
17363.8, 5661.08, 220.767, -174.621
17366, 5659.33, 220.742, -174.7
17368.2, 5657.58, 220.717, -174.778
17370.4, 5655.84, 220.692, -174.856
17372.6, 5654.09, 220.668, -174.935
17374.9, 5652.34, 220.643, -175.013
17377.1, 5650.59, 220.618, -175.092
17379.3, 5648.84, 220.593, -175.17
17381.5, 5647.09, 220.568, -175.248
17383.7, 5645.33, 220.543, -175.327
17385.9, 5643.58, 220.518, -175.405
17388.1, 5641.83, 220.494, -175.483
17390.3, 5640.07, 220.469, -175.562
17392.5, 5638.32, 220.444, -175.64
17394.7, 5636.56, 220.419, -175.718
17396.9, 5634.8, 220.394, -175.797
17399.1, 5633.04, 220.369, -175.875
17401.3, 5631.29, 220.344, -175.953
17403.5, 5629.53, 220.32, -176.031
17405.7, 5627.77, 220.295, -176.11
17407.9, 5626, 220.27, -176.188
17410.1, 5624.24, 220.245, -176.266
17412.3, 5622.48, 220.22, -176.344
17414.5, 5620.72, 220.195, -176.423
17416.7, 5618.95, 220.17, -176.501
17418.9, 5617.19, 220.146, -176.579
17421.1, 5615.42, 220.121, -176.657
17423.3, 5613.65, 220.096, -176.735
17425.5, 5611.89, 220.071, -176.813
17427.7, 5610.12, 220.046, -176.892
17429.9, 5608.35, 220.021, -176.97
17432.1, 5606.58, 219.996, -177.048
17434.3, 5604.81, 219.972, -177.126
17436.5, 5603.04, 219.947, -177.204
17438.7, 5601.27, 219.922, -177.282
17440.9, 5599.49, 219.897, -177.36
17443.1, 5597.72, 219.872, -177.438
17445.3, 5595.95, 219.847, -177.516
17447.5, 5594.17, 219.823, -177.594
17449.7, 5592.4, 219.798, -177.672
17451.9, 5590.62, 219.773, -177.75
17454.1, 5588.84, 219.748, -177.828
17456.3, 5587.06, 219.723, -177.906
17458.5, 5585.28, 219.698, -177.984
17460.7, 5583.5, 219.673, -178.062
17462.9, 5581.72, 219.649, -178.14
17465.1, 5579.94, 219.624, -178.218
17467.3, 5578.16, 219.599, -178.296
17469.5, 5576.38, 219.574, -178.374
17471.7, 5574.59, 219.549, -178.452
17473.9, 5572.81, 219.524, -178.53
17476.1, 5571.02, 219.5, -178.608
17478.3, 5569.24, 219.475, -178.686
17480.5, 5567.45, 219.45, -178.763
17482.7, 5565.66, 219.425, -178.841
17484.9, 5563.87, 219.4, -178.919
17487.1, 5562.08, 219.375, -178.997
17489.3, 5560.29, 219.35, -179.075
17491.4, 5558.5, 219.326, -179.153
17493.6, 5556.71, 219.301, -179.23
17495.8, 5554.92, 219.276, -179.308
17498, 5553.13, 219.251, -179.386
17500.2, 5551.33, 219.226, -179.464
17502.4, 5549.54, 219.201, -179.542
17504.6, 5547.74, 219.177, -179.619
17506.8, 5545.95, 219.152, -179.697
17509, 5544.15, 219.127, -179.775
17511.2, 5542.35, 219.102, -179.853
17513.4, 5540.55, 219.077, -179.93
17515.6, 5538.75, 219.052, -180.008
17517.8, 5536.95, 219.027, -180.086
17519.9, 5535.15, 219.003, -180.163
17522.1, 5533.35, 218.978, -180.241
17524.3, 5531.55, 218.953, -180.319
17526.5, 5529.75, 218.928, -180.396
17528.7, 5527.94, 218.903, -180.474
17530.9, 5526.14, 218.878, -180.551
17533.1, 5524.33, 218.854, -180.629
17535.3, 5522.53, 218.829, -180.707
17537.5, 5520.72, 218.804, -180.784
17539.6, 5518.91, 218.779, -180.862
17541.8, 5517.1, 218.754, -180.939
17544, 5515.29, 218.729, -181.017
17546.2, 5513.48, 218.705, -181.095
17548.4, 5511.67, 218.68, -181.172
17550.6, 5509.86, 218.655, -181.25
17552.8, 5508.05, 218.63, -181.327
17555, 5506.23, 218.605, -181.405
17557.1, 5504.42, 218.58, -181.482
17559.3, 5502.61, 218.555, -181.56
17561.5, 5500.79, 218.531, -181.637
17563.7, 5498.97, 218.506, -181.714
17565.9, 5497.16, 218.481, -181.792
17568.1, 5495.34, 218.456, -181.869
17570.2, 5493.52, 218.431, -181.947
17572.4, 5491.7, 218.406, -182.024
17574.6, 5489.88, 218.382, -182.102
17576.8, 5488.06, 218.357, -182.179
17579, 5486.24, 218.332, -182.256
17581.2, 5484.41, 218.307, -182.334
17583.4, 5482.59, 218.282, -182.411
17585.5, 5480.77, 218.257, -182.488
17587.7, 5478.94, 218.233, -182.566
17589.9, 5477.12, 218.208, -182.643
17592.1, 5475.29, 218.183, -182.72
17594.3, 5473.46, 218.158, -182.798
17596.4, 5471.64, 218.133, -182.875
17598.6, 5469.81, 218.108, -182.952
17600.8, 5467.98, 218.084, -183.029
17603, 5466.15, 218.059, -183.107
17605.2, 5464.32, 218.034, -183.184
17607.3, 5462.48, 218.009, -183.261
17609.5, 5460.65, 217.984, -183.338
17611.7, 5458.82, 217.959, -183.416
17613.9, 5456.98, 217.935, -183.493
17616.1, 5455.15, 217.91, -183.57
17618.2, 5453.31, 217.885, -183.647
17620.4, 5451.48, 217.86, -183.724
17622.6, 5449.64, 217.835, -183.802
17624.8, 5447.8, 217.81, -183.879
17627, 5445.96, 217.786, -183.956
17629.1, 5444.12, 217.761, -184.033
17631.3, 5442.28, 217.736, -184.11
17633.5, 5440.44, 217.711, -184.187
17635.7, 5438.6, 217.686, -184.264
17637.8, 5436.76, 217.661, -184.341
17640, 5434.91, 217.637, -184.418
17642.2, 5433.07, 217.612, -184.495
17644.4, 5431.22, 217.587, -184.573
17646.6, 5429.38, 217.562, -184.65
17648.7, 5427.53, 217.537, -184.727
17650.9, 5425.68, 217.512, -184.804
17653.1, 5423.84, 217.488, -184.881
17655.3, 5421.99, 217.463, -184.958
17657.4, 5420.14, 217.438, -185.035
17659.6, 5418.29, 217.413, -185.112
17661.8, 5416.44, 217.388, -185.188
17664, 5414.58, 217.363, -185.265
17666.1, 5412.73, 217.339, -185.342
17668.3, 5410.88, 217.314, -185.419
17670.5, 5409.02, 217.289, -185.496
17672.6, 5407.17, 217.264, -185.573
17674.8, 5405.31, 217.239, -185.65
17677, 5403.46, 217.214, -185.727
17679.2, 5401.6, 217.19, -185.804
17681.3, 5399.74, 217.165, -185.881
17683.5, 5397.88, 217.14, -185.957
17685.7, 5396.02, 217.115, -186.034
17687.8, 5394.16, 217.09, -186.111
17690, 5392.3, 217.065, -186.188
17692.2, 5390.44, 217.041, -186.265
17694.4, 5388.58, 217.016, -186.342
17696.5, 5386.71, 216.991, -186.418
17698.7, 5384.85, 216.966, -186.495
17700.9, 5382.99, 216.941, -186.572
17703, 5381.12, 216.916, -186.649
17705.2, 5379.25, 216.892, -186.725
17707.4, 5377.39, 216.867, -186.802
17709.5, 5375.52, 216.842, -186.879
17711.7, 5373.65, 216.817, -186.955
17713.9, 5371.78, 216.792, -187.032
17716, 5369.91, 216.767, -187.109
17718.2, 5368.04, 216.743, -187.185
17720.4, 5366.17, 216.718, -187.262
17722.6, 5364.29, 216.693, -187.339
17724.7, 5362.42, 216.668, -187.415
17726.9, 5360.55, 216.643, -187.492
17729.1, 5358.67, 216.618, -187.569
17731.2, 5356.8, 216.594, -187.645
17733.4, 5354.92, 216.569, -187.722
17735.5, 5353.04, 216.544, -187.798
17737.7, 5351.16, 216.519, -187.875
17739.9, 5349.29, 216.494, -187.952
17742, 5347.41, 216.47, -188.028
17744.2, 5345.53, 216.445, -188.105
17746.4, 5343.64, 216.42, -188.181
17748.5, 5341.76, 216.395, -188.258
17750.7, 5339.88, 216.37, -188.334
17752.9, 5338, 216.345, -188.411
17755, 5336.11, 216.321, -188.487
17757.2, 5334.23, 216.296, -188.564
17759.4, 5332.34, 216.271, -188.64
17761.5, 5330.46, 216.246, -188.716
17763.7, 5328.57, 216.221, -188.793
17765.8, 5326.68, 216.196, -188.869
17768, 5324.79, 216.172, -188.946
17770.2, 5322.9, 216.147, -189.022
17772.3, 5321.01, 216.122, -189.099
17774.5, 5319.12, 216.097, -189.175
17776.7, 5317.23, 216.072, -189.251
17778.8, 5315.34, 216.047, -189.328
17781, 5313.44, 216.023, -189.404
17783.1, 5311.55, 215.998, -189.48
17785.3, 5309.65, 215.973, -189.557
17787.5, 5307.76, 215.948, -189.633
17789.6, 5305.86, 215.923, -189.709
17791.8, 5303.97, 215.899, -189.786
17793.9, 5302.07, 215.874, -189.862
17796.1, 5300.17, 215.849, -189.938
17798.2, 5298.27, 215.824, -190.014
17800.4, 5296.37, 215.799, -190.091
17802.6, 5294.47, 215.774, -190.167
17804.7, 5292.57, 215.75, -190.243
17806.9, 5290.66, 215.725, -190.319
17809, 5288.76, 215.7, -190.395
17811.2, 5286.86, 215.675, -190.472
17813.3, 5284.95, 215.65, -190.548
17815.5, 5283.05, 215.625, -190.624
17817.7, 5281.14, 215.601, -190.7
17819.8, 5279.23, 215.576, -190.776
17822, 5277.33, 215.551, -190.852
17824.1, 5275.42, 215.526, -190.929
17826.3, 5273.51, 215.501, -191.005
17828.4, 5271.6, 215.477, -191.081
17830.6, 5269.69, 215.452, -191.157
17832.7, 5267.78, 215.427, -191.233
17834.9, 5265.86, 215.402, -191.309
17837.1, 5263.95, 215.377, -191.385
17839.2, 5262.04, 215.352, -191.461
17841.4, 5260.12, 215.328, -191.537
17843.5, 5258.21, 215.303, -191.613
17845.7, 5256.29, 215.278, -191.689
17847.8, 5254.37, 215.253, -191.765
17850, 5252.46, 215.228, -191.841
17852.1, 5250.54, 215.203, -191.917
17854.3, 5248.62, 215.179, -191.993
17856.4, 5246.7, 215.154, -192.069
17858.6, 5244.78, 215.129, -192.145
17860.7, 5242.86, 215.104, -192.221
17862.9, 5240.93, 215.079, -192.297
17865, 5239.01, 215.055, -192.373
17867.2, 5237.09, 215.03, -192.449
17869.3, 5235.16, 215.005, -192.525
17871.5, 5233.24, 214.98, -192.6
17873.6, 5231.31, 214.955, -192.676
17875.8, 5229.39, 214.93, -192.752
17877.9, 5227.46, 214.906, -192.828
17880.1, 5225.53, 214.881, -192.904
17882.2, 5223.6, 214.856, -192.98
17884.4, 5221.67, 214.831, -193.055
17886.5, 5219.74, 214.806, -193.131
17888.7, 5217.81, 214.782, -193.207
17890.8, 5215.88, 214.757, -193.283
17893, 5213.94, 214.732, -193.359
17895.1, 5212.01, 214.707, -193.434
17897.3, 5210.08, 214.682, -193.51
17899.4, 5208.14, 214.657, -193.586
17901.6, 5206.2, 214.633, -193.661
17903.7, 5204.27, 214.608, -193.737
17905.9, 5202.33, 214.583, -193.813
17908, 5200.39, 214.558, -193.889
17910.1, 5198.45, 214.533, -193.964
17912.3, 5196.51, 214.509, -194.04
17914.4, 5194.57, 214.484, -194.116
17916.6, 5192.63, 214.459, -194.191
17918.7, 5190.69, 214.434, -194.267
17920.9, 5188.75, 214.409, -194.342
17923, 5186.8, 214.384, -194.418
17925.2, 5184.86, 214.36, -194.494
17927.3, 5182.92, 214.335, -194.569
17929.4, 5180.97, 214.31, -194.645
17931.6, 5179.02, 214.285, -194.72
17933.7, 5177.08, 214.26, -194.796
17935.9, 5175.13, 214.236, -194.871
17938, 5173.18, 214.211, -194.947
17940.2, 5171.23, 214.186, -195.022
17942.3, 5169.28, 214.161, -195.098
17944.4, 5167.33, 214.136, -195.173
17946.6, 5165.38, 214.111, -195.249
17948.7, 5163.42, 214.087, -195.324
17950.9, 5161.47, 214.062, -195.4
17953, 5159.52, 214.037, -195.475
17955.1, 5157.56, 214.012, -195.551
17957.3, 5155.61, 213.987, -195.626
17959.4, 5153.65, 213.963, -195.702
17961.6, 5151.69, 213.938, -195.777
17963.7, 5149.74, 213.913, -195.852
17965.8, 5147.78, 213.888, -195.928
17968, 5145.82, 213.863, -196.003
17970.1, 5143.86, 213.838, -196.078
17972.3, 5141.9, 213.814, -196.154
17974.4, 5139.94, 213.789, -196.229
17976.5, 5137.97, 213.764, -196.304
17978.7, 5136.01, 213.739, -196.38
17980.8, 5134.05, 213.714, -196.455
17982.9, 5132.08, 213.69, -196.53
17985.1, 5130.12, 213.665, -196.606
17987.2, 5128.15, 213.64, -196.681
17989.4, 5126.18, 213.615, -196.756
17991.5, 5124.22, 213.59, -196.831
17993.6, 5122.25, 213.565, -196.907
17995.8, 5120.28, 213.541, -196.982
17997.9, 5118.31, 213.516, -197.057
18000, 5116.34, 213.491, -197.132
18002.2, 5114.37, 213.466, -197.207
18004.3, 5112.4, 213.441, -197.283
18006.4, 5110.42, 213.417, -197.358
18008.6, 5108.45, 213.392, -197.433
18010.7, 5106.47, 213.367, -197.508
18012.8, 5104.5, 213.342, -197.583
18015, 5102.52, 213.317, -197.658
18017.1, 5100.55, 213.293, -197.733
18019.2, 5098.57, 213.268, -197.809
18021.4, 5096.59, 213.243, -197.884
18023.5, 5094.61, 213.218, -197.959
18025.6, 5092.63, 213.193, -198.034
18027.8, 5090.65, 213.168, -198.109
18029.9, 5088.67, 213.144, -198.184
18032, 5086.69, 213.119, -198.259
18034.2, 5084.71, 213.094, -198.334
18036.3, 5082.72, 213.069, -198.409
18038.4, 5080.74, 213.044, -198.484
18040.6, 5078.76, 213.02, -198.559
18042.7, 5076.77, 212.995, -198.634
18044.8, 5074.78, 212.97, -198.709
18046.9, 5072.8, 212.945, -198.784
18049.1, 5070.81, 212.92, -198.859
18051.2, 5068.82, 212.895, -198.934
18053.3, 5066.83, 212.871, -199.009
18055.5, 5064.84, 212.846, -199.083
18057.6, 5062.85, 212.821, -199.158
18059.7, 5060.86, 212.796, -199.233
18061.8, 5058.87, 212.771, -199.308
18064, 5056.87, 212.747, -199.383
18066.1, 5054.88, 212.722, -199.458
18068.2, 5052.88, 212.697, -199.533
18070.4, 5050.89, 212.672, -199.607
18072.5, 5048.89, 212.647, -199.682
18074.6, 5046.9, 212.623, -199.757
18076.7, 5044.9, 212.598, -199.832
18078.9, 5042.9, 212.573, -199.907
18081, 5040.9, 212.548, -199.981
18083.1, 5038.9, 212.523, -200.056
18085.2, 5036.9, 212.498, -200.131
18087.4, 5034.9, 212.474, -200.206
18089.5, 5032.9, 212.449, -200.28
18091.6, 5030.89, 212.424, -200.355
18093.7, 5028.89, 212.399, -200.43
18095.9, 5026.89, 212.374, -200.504
18098, 5024.88, 212.35, -200.579
18100.1, 5022.88, 212.325, -200.654
18102.2, 5020.87, 212.3, -200.728
18104.4, 5018.86, 212.275, -200.803
18106.5, 5016.85, 212.25, -200.878
18108.6, 5014.84, 212.226, -200.952
18110.7, 5012.84, 212.201, -201.027
18112.8, 5010.83, 212.176, -201.102
18115, 5008.81, 212.151, -201.176
18117.1, 5006.8, 212.126, -201.251
18119.2, 5004.79, 212.102, -201.325
18121.3, 5002.78, 212.077, -201.4
18123.5, 5000.76, 212.052, -201.474
18125.6, 4998.75, 212.027, -201.549
18127.7, 4996.73, 212.002, -201.623
18129.8, 4994.72, 211.977, -201.698
18131.9, 4992.7, 211.953, -201.772
18134.1, 4990.68, 211.928, -201.847
18136.2, 4988.66, 211.903, -201.921
18138.3, 4986.64, 211.878, -201.996
18140.4, 4984.62, 211.853, -202.07
18142.5, 4982.6, 211.829, -202.145
18144.6, 4980.58, 211.804, -202.219
18146.8, 4978.56, 211.779, -202.293
18148.9, 4976.54, 211.754, -202.368
18151, 4974.51, 211.729, -202.442
18153.1, 4972.49, 211.705, -202.517
18155.2, 4970.46, 211.68, -202.591
18157.3, 4968.44, 211.655, -202.665
18159.5, 4966.41, 211.63, -202.74
18161.6, 4964.38, 211.605, -202.814
18163.7, 4962.36, 211.581, -202.888
18165.8, 4960.33, 211.556, -202.963
18167.9, 4958.3, 211.531, -203.037
18170, 4956.27, 211.506, -203.111
18172.2, 4954.24, 211.481, -203.186
18174.3, 4952.2, 211.456, -203.26
18176.4, 4950.17, 211.432, -203.334
18178.5, 4948.14, 211.407, -203.408
18180.6, 4946.1, 211.382, -203.483
18182.7, 4944.07, 211.357, -203.557
18184.8, 4942.03, 211.332, -203.631
18187, 4940, 211.308, -203.705
18189.1, 4937.96, 211.283, -203.779
18191.2, 4935.92, 211.258, -203.854
18193.3, 4933.88, 211.233, -203.928
18195.4, 4931.84, 211.208, -204.002
18197.5, 4929.8, 211.184, -204.076
18199.6, 4927.76, 211.159, -204.15
18201.7, 4925.72, 211.134, -204.224
18203.9, 4923.68, 211.109, -204.298
18206, 4921.64, 211.084, -204.372
18208.1, 4919.59, 211.06, -204.446
18210.2, 4917.55, 211.035, -204.521
18212.3, 4915.5, 211.01, -204.595
18214.4, 4913.46, 210.985, -204.669
18216.5, 4911.41, 210.96, -204.743
18218.6, 4909.36, 210.935, -204.817
18220.7, 4907.31, 210.911, -204.891
18222.8, 4905.27, 210.886, -204.965
18225, 4903.22, 210.861, -205.039
18227.1, 4901.17, 210.836, -205.113
18229.2, 4899.11, 210.811, -205.187
18231.3, 4897.06, 210.787, -205.261
18233.4, 4895.01, 210.762, -205.335
18235.5, 4892.96, 210.737, -205.409
18237.6, 4890.9, 210.712, -205.482
18239.7, 4888.85, 210.687, -205.556
18241.8, 4886.79, 210.663, -205.63
18243.9, 4884.74, 210.638, -205.704
18246, 4882.68, 210.613, -205.778
18248.1, 4880.62, 210.588, -205.852
18250.2, 4878.56, 210.563, -205.926
18252.3, 4876.5, 210.539, -206
18254.5, 4874.44, 210.514, -206.073
18256.6, 4872.38, 210.489, -206.147
18258.7, 4870.32, 210.464, -206.221
18260.8, 4868.26, 210.439, -206.295
18262.9, 4866.2, 210.415, -206.369
18265, 4864.13, 210.39, -206.442
18267.1, 4862.07, 210.365, -206.516
18269.2, 4860, 210.34, -206.59
18271.3, 4857.94, 210.315, -206.664
18273.4, 4855.87, 210.291, -206.737
18275.5, 4853.8, 210.266, -206.811
18277.6, 4851.73, 210.241, -206.885
18279.7, 4849.67, 210.216, -206.958
18281.8, 4847.6, 210.191, -207.032
18283.9, 4845.53, 210.167, -207.106
18286, 4843.46, 210.142, -207.179
18288.1, 4841.38, 210.117, -207.253
18290.2, 4839.31, 210.092, -207.327
18292.3, 4837.24, 210.067, -207.4
18294.4, 4835.16, 210.042, -207.474
18296.5, 4833.09, 210.018, -207.548
18298.6, 4831.01, 209.993, -207.621
18300.7, 4828.94, 209.968, -207.695
18302.8, 4826.86, 209.943, -207.768
18304.9, 4824.78, 209.918, -207.842
18307, 4822.7, 209.894, -207.915
18309.1, 4820.62, 209.869, -207.989
18311.2, 4818.54, 209.844, -208.062
18313.3, 4816.46, 209.819, -208.136
18315.4, 4814.38, 209.794, -208.209
18317.5, 4812.3, 209.77, -208.283
18319.6, 4810.22, 209.745, -208.356
18321.7, 4808.13, 209.72, -208.43
18323.8, 4806.05, 209.695, -208.503
18325.9, 4803.97, 209.67, -208.577
18328, 4801.88, 209.646, -208.65
18330.1, 4799.79, 209.621, -208.724
18332.2, 4797.71, 209.596, -208.797
18334.3, 4795.62, 209.571, -208.87
18336.4, 4793.53, 209.546, -208.944
18338.5, 4791.44, 209.522, -209.017
18340.6, 4789.35, 209.497, -209.09
18342.7, 4787.26, 209.472, -209.164
18344.8, 4785.17, 209.447, -209.237
18346.8, 4783.07, 209.422, -209.31
18348.9, 4780.98, 209.398, -209.384
18351, 4778.89, 209.373, -209.457
18353.1, 4776.79, 209.348, -209.53
18355.2, 4774.7, 209.323, -209.604
18357.3, 4772.6, 209.298, -209.677
18359.4, 4770.5, 209.274, -209.75
18361.5, 4768.41, 209.249, -209.823
18363.6, 4766.31, 209.224, -209.897
18365.7, 4764.21, 209.199, -209.97
18367.8, 4762.11, 209.174, -210.043
18369.9, 4760.01, 209.15, -210.116
18372, 4757.91, 209.125, -210.189
18374.1, 4755.81, 209.1, -210.263
18376.1, 4753.7, 209.075, -210.336
18378.2, 4751.6, 209.05, -210.409
18380.3, 4749.5, 209.026, -210.482
18382.4, 4747.39, 209.001, -210.555
18384.5, 4745.29, 208.976, -210.628
18386.6, 4743.18, 208.951, -210.701
18388.7, 4741.07, 208.926, -210.774
18390.8, 4738.97, 208.902, -210.848
18392.9, 4736.86, 208.877, -210.921
18394.9, 4734.75, 208.852, -210.994
18397, 4732.64, 208.827, -211.067
18399.1, 4730.53, 208.802, -211.14
18401.2, 4728.42, 208.778, -211.213
18403.3, 4726.3, 208.753, -211.286
18405.4, 4724.19, 208.728, -211.359
18407.5, 4722.08, 208.703, -211.432
18409.6, 4719.96, 208.678, -211.505
18411.7, 4717.85, 208.654, -211.578
18413.7, 4715.73, 208.629, -211.651
18415.8, 4713.62, 208.604, -211.724
18417.9, 4711.5, 208.579, -211.796
18420, 4709.38, 208.554, -211.869
18422.1, 4707.26, 208.53, -211.942
18424.2, 4705.14, 208.505, -212.015
18426.3, 4703.02, 208.48, -212.088
18428.3, 4700.9, 208.455, -212.161
18430.4, 4698.78, 208.43, -212.234
18432.5, 4696.66, 208.406, -212.307
18434.6, 4694.53, 208.381, -212.38
18436.7, 4692.41, 208.356, -212.452
18438.8, 4690.29, 208.331, -212.525
18440.8, 4688.16, 208.306, -212.598
18442.9, 4686.03, 208.282, -212.671
18445, 4683.91, 208.257, -212.744
18447.1, 4681.78, 208.232, -212.816
